PolygonLayer1_label,Value0
All people in poverty (2023),Children ages 0-17 in poverty (2023),Wisconsin,10.6,10.4,10.8,12.8,12.1,13.5
All people in poverty (2023),Children ages 0-17 in poverty (2023),Wyoming,10.4,9.7,11.1,12.0,10.6,13.4

Textbox100,Textbox119,state_National2,total_est_pct4,total_est_pct_Bmin4,total_est_pct_Bmax4,under18_pct4,under18_pct_Bmin4,under18_pct_Bmax4
All people in poverty (2023),Children ages 0-17 in poverty (2023),Alabama,"780,043","762,230","797,856","236,320","226,963","245,677"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Alaska,"75,594","71,582","79,606","21,568","19,587","23,549"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Arizona,"917,925","893,776","942,074","246,285","234,756","257,814"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Arkansas,"459,700","446,622","472,778","140,145","132,654","147,636"
All people in poverty (2023),Children ages 0-17 in poverty (2023),California,"4,597,732","4,546,196","4,649,268","1,242,302","1,210,490","1,274,114"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Colorado,"538,673","522,400","554,946","129,751","120,315","139,187"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Connecticut,"359,550","346,716","372,384","92,619","86,487","98,751"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Delaware,"109,203","103,844","114,562","32,159","29,469","34,849"
All people in poverty (2023),Children ages 0-17 in poverty (2023),District of Columbia,"98,811","91,948","105,674","25,956","21,852","30,060"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Florida,"2,741,486","2,696,849","2,786,123","689,967","663,989","715,945"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Georgia,"1,477,354","1,447,988","1,506,720","469,680","452,784","486,576"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Hawaii,"143,193","136,530","149,856","33,698","30,498","36,898"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Idaho,"193,938","185,796","202,080","52,105","47,643","56,567"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Illinois,"1,424,894","1,399,249","1,450,539","390,309","374,473","406,145"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Indiana,"815,808","798,319","833,297","234,986","223,654","246,318"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Iowa,"344,877","333,999","355,755","93,466","87,620","99,312"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Kansas,"319,815","309,809","329,821","89,475","83,828","95,122"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Kentucky,"709,405","694,249","724,561","201,537","192,985","210,089"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Louisiana,"839,489","820,715","858,263","264,541","254,093","274,989"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Maine,"141,996","135,779","148,213","30,775","28,088","33,462"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Maryland,"585,097","567,972","602,222","149,906","140,708","159,104"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Massachusetts,"710,123","690,897","729,349","167,647","158,086","177,208"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Michigan,"1,322,242","1,300,052","1,344,432","362,488","350,169","374,807"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Minnesota,"519,464","505,940","532,988","130,152","122,644","137,660"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Mississippi,"519,394","504,744","534,044","162,144","154,104","170,184"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Missouri,"723,813","706,471","741,155","197,439","187,567","207,311"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Montana,"130,301","124,943","135,659","29,566","27,228","31,904"
